state (Emission order)	NA19141_H3K4ME1	NA18504_H3K4ME1	NA19138_H3K4ME1	NA19114_H3K4ME1	NA18499_H3K4ME1	NA19201_H3K4ME1	NA18502_H3K4ME1	NA19102_H3K4ME1	NA18916_H3K4ME1	NA19209_H3K4ME1	NA19190_H3K4ME1	NA18505_H3K4ME1	NA19153_H3K4ME1	NA19206_H3K4ME1	NA19119_H3K4ME1	NA18517_H3K4ME1	NA19222_H3K4ME1	NA18862_H3K4ME1	NA18912_H3K4ME1	NA18489_H3K4ME1	NA18510_H3K4ME1	NA19116_H3K4ME1	NA18913_H3K4ME1	NA18498_H3K4ME1	NA18871_H3K4ME1	NA19160_H3K4ME1	NA19101_H3K4ME1	NA19152_H3K4ME1	NA19093_H3K4ME1	NA19131_H3K4ME1	NA18856_H3K4ME1	NA18501_H3K4ME1	NA19140_H3K4ME1	NA19099_H3K4ME1	NA18508_H3K4ME1	NA18870_H3K4ME1	NA18511_H3K4ME1	NA19108_H3K4ME1	NA18859_H3K4ME1	NA18852_H3K4ME1	NA18909_H3K4ME1	NA19144_H3K4ME1	NA19143_H3K4ME1	NA18507_H3K4ME1	NA18861_H3K4ME1	NA19137_H3K4ME1	NA18853_H3K4ME1	NA19130_H3K4ME1	NA19225_H3K4ME1	NA19257_H3K4ME1	NA19210_H3K4ME1	NA19147_H3K4ME1	NA18516_H3K4ME1	NA19127_H3K4ME1	NA19239_H3K4ME1	NA19238_H3K4ME1	NA19128_H3K4ME1	NA19200_H3K4ME1	NA19092_H3K4ME1	NA18907_H3K4ME1	NA19098_H3K4ME1	NA19223_H3K4ME1	NA18520_H3K4ME1	NA18523_H3K4ME1	NA19207_H3K4ME1	NA19204_H3K4ME1	NA18486_H3K4ME1	NA18858_H3K4ME1	NA18855_H3K4ME1	NA19171_H3K4ME1	NA19159_H3K4ME1	NA19203_H3K4ME1	NA18522_H3K4ME1	NA18519_H3K4ME1	NA19172_H3K4ME1	NA18499_H3K27AC	NA19138_H3K27AC	NA19102_H3K27AC	NA19114_H3K27AC	NA19209_H3K27AC	NA19141_H3K27AC	NA19201_H3K27AC	NA18522_H3K27AC	NA19153_H3K27AC	NA19206_H3K27AC	NA19222_H3K27AC	NA18489_H3K27AC	NA18912_H3K27AC	NA19207_H3K27AC	NA18498_H3K27AC	NA19204_H3K27AC	NA18871_H3K27AC	NA19160_H3K27AC	NA18520_H3K27AC	NA19093_H3K27AC	NA19131_H3K27AC	NA18870_H3K27AC	NA18511_H3K27AC	NA18853_H3K27AC	NA18501_H3K27AC	NA18516_H3K27AC	NA19225_H3K27AC	NA18856_H3K27AC	NA19127_H3K27AC	NA19238_H3K27AC	NA19101_H3K27AC	NA19257_H3K27AC	NA19144_H3K27AC	NA18859_H3K27AC	NA19140_H3K27AC	NA18909_H3K27AC	NA19143_H3K27AC	NA19147_H3K27AC	NA18507_H3K27AC	NA19099_H3K27AC	NA19137_H3K27AC	NA18852_H3K27AC	NA19128_H3K27AC	NA19130_H3K27AC	NA19108_H3K27AC	NA19239_H3K27AC	NA18510_H3K27AC	NA18517_H3K27AC	NA19171_H3K27AC	NA18855_H3K27AC	NA19190_H3K27AC	NA18505_H3K27AC	NA19119_H3K27AC	NA18858_H3K27AC	NA18486_H3K27AC	NA19152_H3K27AC	NA18913_H3K27AC	NA19116_H3K27AC	NA18508_H3K27AC	NA19223_H3K27AC	NA18861_H3K27AC	NA19098_H3K27AC	NA18907_H3K27AC	NA19092_H3K27AC	NA19200_H3K27AC	NA19210_H3K27AC	NA18862_H3K27AC	NA18523_H3K27AC	NA19172_H3K27AC	NA18916_H3K27AC	NA19159_H3K27AC	NA18504_H3K27AC	NA19203_H3K27AC	NA18502_H3K27AC	NA18519_H3K27AC	NA19131_H3K4ME3	NA18508_H3K4ME3	NA19099_H3K4ME3	NA19210_H3K4ME3	NA18516_H3K4ME3	NA18507_H3K4ME3	NA18912_H3K4ME3	NA18909_H3K4ME3	NA18861_H3K4ME3	NA18907_H3K4ME3	NA19098_H3K4ME3	NA18853_H3K4ME3	NA19119_H3K4ME3	NA18489_H3K4ME3	NA18913_H3K4ME3	NA19143_H3K4ME3	NA18517_H3K4ME3	NA19206_H3K4ME3	NA18501_H3K4ME3	NA18859_H3K4ME3	NA19222_H3K4ME3	NA19209_H3K4ME3	NA18499_H3K4ME3	NA18504_H3K4ME3	NA19201_H3K4ME3	NA19141_H3K4ME3	NA18855_H3K4ME3	NA19102_H3K4ME3	NA19190_H3K4ME3	NA19200_H3K4ME3	NA19092_H3K4ME3	NA19144_H3K4ME3	NA19116_H3K4ME3	NA19108_H3K4ME3	NA18858_H3K4ME3	NA19159_H3K4ME3	NA18852_H3K4ME3	NA18519_H3K4ME3	NA19172_H3K4ME3	NA19160_H3K4ME3	NA19225_H3K4ME3	NA18871_H3K4ME3	NA19093_H3K4ME3	NA19147_H3K4ME3	NA19140_H3K4ME3	NA18856_H3K4ME3	NA19127_H3K4ME3	NA19128_H3K4ME3	NA18510_H3K4ME3	NA19130_H3K4ME3	NA19239_H3K4ME3	NA19171_H3K4ME3	NA19257_H3K4ME3	NA19152_H3K4ME3	NA19223_H3K4ME3	NA18870_H3K4ME3	NA18505_H3K4ME3	NA19203_H3K4ME3	NA19204_H3K4ME3	NA18511_H3K4ME3	NA19138_H3K4ME3	NA18916_H3K4ME3	NA18502_H3K4ME3	NA19114_H3K4ME3	NA18486_H3K4ME3	NA19153_H3K4ME3	NA19238_H3K4ME3	NA18522_H3K4ME3	NA18498_H3K4ME3	NA19207_H3K4ME3	NA18520_H3K4ME3	NA18862_H3K4ME3	NA18523_H3K4ME3	NA19101_H3K4ME3	NA19137_H3K4ME3
1	0.7598601439540922	0.7252406597053533	0.735495417562432	0.7730592770306418	0.7969473290882442	0.7796886264233629	0.7860362813369419	0.7378655794816427	0.7521218245363189	0.7288982895882358	0.6862790210157538	0.7574011512173999	0.7968002282316538	0.774774606223365	0.7362555507380077	0.7166831315415493	0.713627967211917	0.6834341393815211	0.6444659762295362	0.7412512677032721	0.7140306546464339	0.7270362288696716	0.6815943407653059	0.7017225331903352	0.6322729299538344	0.5973105249609344	0.6286493228185366	0.6387876371265477	0.5789817856137996	0.5994259645246063	0.6360778834832049	0.6617677933473204	0.6370101257380978	0.6183050414029678	0.6359806379922553	0.6148899651092506	0.6239801651899908	0.7052587074922271	0.7493288503275081	0.6961156212142523	0.700853091119133	0.6647790891548184	0.6983939978034707	0.6312253844358131	0.6159404987219983	0.6097050714023704	0.6202458608649085	0.6398787898177536	0.5997452635385409	0.5905137727410235	0.5491994767071472	0.5841059058241412	0.647981336672872	0.6816849112934645	0.7557160122376564	0.7186776700732272	0.6922191095846203	0.587553442181919	0.5751212789931893	0.5458749955245109	0.5236993651012342	0.6241672296672925	0.5836687023371304	0.6024590274493433	0.7085880814126153	0.6842491338451369	0.7718608513464733	0.7626448054370825	0.7989273889233258	0.7058448688887269	0.7133033580377172	0.7541925481451491	0.7969911587724511	0.7452605752547733	0.7178917779299433	0.23181385128451548	0.21232959296058768	0.16805010512192087	0.19214096056379437	0.1921993333659228	0.219801071564575	0.16312971100865017	0.18239586658972812	0.1563880298706077	0.15722811089467514	0.11568351174706983	0.11756855018529747	0.11599523576672131	0.1489478346259138	0.14802809219355778	0.14078858762092153	0.12388258143836091	0.0890539799501143	0.1347965787937251	0.1201671285409798	0.1270845764888851	0.08842990822259199	0.09813837148037878	0.0890333350121016	0.09883115439030431	0.08541350766048002	0.0858041991573171	0.12476313689721823	0.07394046750318846	0.05294199788973578	0.07397225252253826	0.09177863167530853	0.10759120026896134	0.12560576040130528	0.09442008580066774	0.0551518046731907	0.06411211536053169	0.08520317081170799	0.09472878829403387	0.09393493811532994	0.10031371249405233	0.08864468988439621	0.06950553042022276	0.0785917020801128	0.08984708814450582	0.07048576767679891	0.16597615930385531	0.12230977036934444	0.18267714237638463	0.15686690873012524	0.1443736963313791	0.1972959257118515	0.14694973480010748	0.12507313527213482	0.1423095115175866	0.10359404428558469	0.1498191298983489	0.07108048103886141	0.12877436576042672	0.15071139548381268	0.07952782764605912	0.07080355264038181	0.05254650369179299	0.0983363104023211	0.08617132486267592	0.083722872963465	0.1356418514425594	0.12541054675145158	0.23108884494668627	0.15541097008064675	0.163671455831671	0.18184828346848106	0.2344455165544087	0.19422079931520722	0.2565904941113008	0.0018380306352377429	0.0018066409178053345	4.255317035468369E-251	0.0037108827089169633	0.005547236784415692	0.003791366771855776	8.096389443940686E-147	0.0	0.0054572898136257915	0.0035993454360886915	2.657139495478587E-245	0.0	0.003855661839018374	0.0054384240943731255	0.0035718575000120564	0.0	0.005360501099037886	0.007130477414917018	3.4662491424533756E-74	0.007152448543630806	0.003580748561629909	2.065432727608304E-261	0.014607389903595286	0.002139800825876974	5.980182214631369E-28	0.0018537991567686987	0.0017874292896264213	0.00892464312930877	0.001787479938641371	3.2584827832189393E-220	0.0031710835288031856	4.840977924048777E-95	0.0017878098754315589	0.0017874895291182455	0.003574540887878308	0.0	0.0018629117248554605	0.01587073485755317	0.010065283554537823	0.0	0.005530932073605563	0.0033711568516703416	1.2701743454111904E-122	0.0	2.8804909702320564E-115	0.00547567744174349	8.442886886275999E-114	0.0029146669477798383	0.0036736980727742	0.00300654634841283	0.0	0.0049079982478252016	0.0	0.0038828394867122477	0.0	0.003527321768672804	0.0035858588219182907	0.012118915256846234	0.012434859002110414	0.0017884790179978733	0.0053253750804708	0.014891844362790979	0.0036013282067776466	0.014280801245999777	0.0	0.0	0.0	0.007168762862380617	0.00177217704665753	0.0053747543271600974	1.7353309720816395E-235	0.0054894233361871235	0.007237698322019455	1.4662109635888146E-87	0.0
2	0.9533399693550706	0.9511036494043092	0.9512749834279621	0.9642022914483671	0.9798893048696181	0.96670234866185	0.9587218381136753	0.9730998820419096	0.9489387869762187	0.9551332799492966	0.9543393215649314	0.9623640002339567	0.9681139925517747	0.965699708286426	0.9753931068261019	0.9801788727501214	0.9651391308533508	0.9271428211190089	0.9486847476466366	0.9612436675043602	0.9720425014060851	0.9817710409969541	0.9579847898308568	0.9598769288621758	0.928581010917018	0.8868601209598819	0.9714707190905147	0.9471651800590122	0.9174970956896324	0.9498999902724327	0.9548925313186427	0.9695314077416035	0.971569204061978	0.9686228807739288	0.9510711421126989	0.9692786328665248	0.9509046480479205	0.975608891047471	0.9719769888543864	0.983576273194214	0.9818121486276444	0.9659000381621122	0.978802584214535	0.9635639498194248	0.9601290327765092	0.9588311600266772	0.964157045217052	0.9759283279723977	0.9357957146648532	0.9449043216293982	0.90436517905687	0.9485099233261715	0.9553656313869374	0.9776670743313038	0.9859734866712785	0.984592194844836	0.9682132091354682	0.9454673483348934	0.9390613781028285	0.9447323881460666	0.9357061229936896	0.9408934908400162	0.8678236220038286	0.8157782737407957	0.949280951310833	0.909920772426643	0.9842404554443611	0.9828054452880167	0.9842406348107379	0.9576497458738815	0.9427786711500594	0.9119929853830184	0.9696370777460918	0.9430141099683418	0.8857490857834952	0.277091840777331	0.2051462349468262	0.1988513075408004	0.2196959287077307	0.21889814197769306	0.21780077254970656	0.19642926096496086	0.20641499174323527	0.19648174463060414	0.1239691559299113	0.13051835883278717	0.11674992356665112	0.1331244768958426	0.15244841299504533	0.10675388701128934	0.16611862308368716	0.11510556208238641	0.11019038449980202	0.1170415626532663	0.14187173085115784	0.15733502944775035	0.13609344500640386	0.18267711567520045	0.1430118984160862	0.14822728959080117	0.16440222458367915	0.1535902728755692	0.1890270642187723	0.14596428074847062	0.09273415097687784	0.0971771101562165	0.14991729099548376	0.18191002615116889	0.18863458857666282	0.17551193168076848	0.15380523813127145	0.11574455250599447	0.1887840198494296	0.19259256769346525	0.1675158769189352	0.1739701936536798	0.16218457859573096	0.2258768727139082	0.20621881589862348	0.14020443535027685	0.14597454940106042	0.19443081931541928	0.19308607679345177	0.2222595437791389	0.25023487759827834	0.1945067866359555	0.3000172821912799	0.20804197767318106	0.19328273656211858	0.14702813005876764	0.1699151095819536	0.17803829161197665	0.1310394319386281	0.22846033104697286	0.19677631771470389	0.20577203328273674	0.20505481535353712	0.19461621329597178	0.14068038669024538	0.14346283021124315	0.13124694908868767	0.1449393967914992	0.08957919729124289	0.13755017439516126	0.17294199972567934	0.20641690303570978	0.2624749583357989	0.21482985697326093	0.22747614536979074	0.2881869125469096	0.014991980765902902	0.013163796764938037	0.00816155994964285	0.0051812539207310455	0.0059949135368637455	0.0047791824655218	0.010100405394377676	0.0060722211023302285	0.014299110723305664	0.010238560330271183	0.009328178336367772	0.015284272021857372	0.004258732058299399	0.006028221194272674	0.006113336201450214	0.003129279199346106	0.006279776065148476	0.011972970845796837	0.00659314702983904	0.006127569035225471	0.008365307067577751	0.008099393457035862	0.014674446187229703	0.01766609570903748	0.008064158344046835	0.020599948540240366	0.005090448139860025	0.02169891472652219	0.014946788083155733	0.007191205562096771	0.011447400212513446	0.010132166227004734	0.01278159495378438	0.0030757826287781476	0.00766470696414314	0.005193400380143318	0.005223127739659457	0.01507492542736613	9.545578993979847E-4	0.007074076835430445	0.01730804144090758	0.01895463864047709	0.009195756910029268	0.013549798595301112	0.007629862865431131	0.004130043744410845	0.008855904501844999	0.009154650828891834	0.0033815296663430076	0.004427474643372589	0.0020302511331293993	0.009483718909488462	0.012370156460116825	0.012067979099505164	0.01394129923104818	0.0032789020349929116	0.021677798035871537	0.012657016782668947	0.014489814073376375	0.009534808749412184	0.016781094681134583	0.017323018868716494	0.015213206839060928	0.017254236542957678	9.73515533018695E-4	0.004584559251143462	0.0014117940278699375	0.01428070932915232	0.007128495744217568	0.008905949952832583	0.008107555202272815	0.00868822264701103	0.008825080757374698	0.00443983149326291	0.00714278432426411
3	0.963348302036119	0.9774416308543171	0.9802079591467212	0.9789594821569073	0.9724197522418205	0.9711527900876231	0.9711617937229843	0.9683706277641132	0.9783111585923929	0.9781494426454802	0.9722755438353382	0.9881752922243167	0.9861138438575042	0.9850906722948831	0.9904963660979333	0.9757188880786837	0.9690615025660484	0.9531608151964851	0.9711064085091883	0.9664561565515352	0.9753155321060438	0.9721767486734499	0.9674879236778859	0.9752731454502627	0.9326792042402828	0.9096861483695557	0.9673311709270391	0.9359133984757084	0.959492955568221	0.9628455544374704	0.97763383713182	0.9755879482910366	0.9661737693802773	0.9662010828181234	0.962422924565207	0.9755339397540417	0.959366804549386	0.9763792195499646	0.9750793455317377	0.9862288145094841	0.9796905466171569	0.9850996516102501	0.9829817059509676	0.9497950933906874	0.961446764250008	0.9642438378143009	0.9747295008915371	0.9795179289471753	0.9416852567466034	0.9276659741176735	0.9161117481080606	0.9632589515464208	0.9628479969064413	0.9677974021071186	0.9871059911021921	0.995017091653019	0.9648880363729858	0.9626131948409336	0.9622622568379966	0.9576310252500537	0.967936212025882	0.9653277330040265	0.893666446093989	0.8606427899928896	0.9594791620226998	0.9417971555769873	0.9857684197197707	0.9925951860434433	0.9888103158198724	0.9764710116493162	0.9531832625620834	0.9434871080490769	0.9827630852953864	0.9589589445048943	0.9125130250611841	0.030688261482176123	0.021710913053523823	0.007706116709788137	0.010224533795804142	0.02140893077337371	0.01234692233641635	0.00533568055949838	0.011432025464884712	0.010319753561198556	0.009645022769088097	0.009313115319497368	0.0031918329667831365	0.005590166940959661	0.009376652647867032	0.005601750011953878	0.02003189650481127	0.012206789710966864	0.0062400453553579	0.0039505779585479505	0.00921162445518825	0.010711588807818159	0.00411124574496871	0.01836995435600236	0.010281833345111811	0.01466116497786001	0.009273990705646563	0.012172052933084909	0.007989588568505308	0.00691127844570721	2.2849837300101404E-110	0.0030388163468619326	0.0033995560002644688	0.004061448461954726	0.008623725953083425	0.007477663333624691	0.007095317283483101	0.0033806868408170648	0.02512568678959863	0.01825757753078224	0.009047845495465652	0.010885444306360665	0.009014349446570093	0.014389088122612827	0.013879681457428898	0.005037317697594776	8.922733708553631E-4	0.007694034533206575	0.004928799680508243	0.019649099413791	0.010104030420944108	0.01022291242721711	0.04126760948396063	0.016896004273045717	0.010811658326405228	5.564542511167E-79	0.007429880249984496	0.008739925425104036	0.006024192613411293	0.020962039464237612	0.012065806502558724	0.01769013195310717	0.022636328191842053	0.024896419425240592	0.015657512092676257	0.016099250118523412	0.002855225969237901	0.0037107602656983353	0.006455005415770812	0.019933326256311824	0.014083965260386902	0.010526856288572873	0.027020458669283504	0.02464215438924351	0.03918850278776151	0.026391260142431316	0.004810920224614664	0.0027045225284927535	0.0029983145147331708	8.478831091355715E-4	0.003595159765930395	0.004519235318758492	0.0017910838022616256	0.010284941149182419	0.002680341797990634	0.011896331869169413	0.007158246593916077	0.0035614052197323605	0.004316949238503312	0.001797277863816887	0.006308838643572207	0.005123527943762709	0.008308189623932111	0.0033446687676833018	0.005162526209018498	0.006272895884401907	0.0053786708261270855	0.0041626774540686196	0.012890310555582677	0.011396646992923812	0.002698196727879346	0.0062693143917564535	0.0039040367272394913	0.006065798451634314	0.012016100518471271	0.006910393882956902	0.009506744163234122	0.004538180710569695	0.004469550206556488	9.006055397989386E-4	0.0033396285902584453	0.00539233242527738	0.005366575763260065	0.006602986208808056	0.00449680272718192	0.00540336035220098	0.008856122194300174	0.001054410932249653	0.004407355528967801	0.005204080960356163	0.002720134527161382	0.006461012068774849	0.0022181116044570257	0.001619931315307404	0.004404634002556277	0.005431543394056162	8.993882737973721E-4	0.008037957607379886	0.0017983429250101395	0.004298201536182386	0.00629197393908101	0.0042542693373970215	0.008108126557268957	0.009728057746005152	0.008080975663151234	0.010326040441674934	0.011614456808181203	0.013413606531023758	0.008710588703513407	0.014626107668318662	2.171916879834174E-101	0.0036036510873096927	0.0	0.00667249860609055	0.004463982838741947	0.005293351034684081	0.001799818907272435	0.003393830636189076	0.007124636324894339	0.003355145169604233	0.004225807626234573
4	0.8441637966864941	0.8027697590951601	0.8408525175582913	0.8664539645395727	0.8549897825773917	0.8668990790777555	0.8469205565972777	0.8591740191579567	0.8077067995293126	0.8218876308102541	0.8444731092942753	0.8752646650677293	0.8697113098177459	0.8625137266717896	0.841550583541524	0.8478776262432777	0.8385262365391545	0.8137126629558242	0.8461634857372602	0.8209468640442904	0.8333174270164393	0.8398518763279357	0.8172345257498185	0.8381459641042667	0.7721651119123888	0.7673385419950906	0.8185409249411559	0.7902300631638877	0.7840620206159288	0.7760509024580843	0.834186513267653	0.8446140138103589	0.8427690645527535	0.8342289431378946	0.826516110254211	0.8042556067656876	0.8279981832546817	0.822509698710863	0.8611728038207187	0.8687611066470642	0.8920788042156784	0.8646286358310953	0.8619366550465739	0.8103317931267974	0.790911051215898	0.8257835404208497	0.8444424328668128	0.8491062681354626	0.8024825779194679	0.8010205528530937	0.7393266888372898	0.7810865604023116	0.798664476852443	0.8419686156667849	0.9151188866846022	0.9341255269769188	0.8378945481022545	0.8417740375634044	0.7703661208513006	0.7961156542328544	0.8193786823402541	0.7911655034799581	0.726047206826259	0.7538267249167228	0.8251852518711058	0.7745635773804848	0.8856222736285179	0.8731004005152383	0.8899018264031151	0.859883207866704	0.8116733523176053	0.773182421865455	0.8730019991477301	0.769456439527082	0.7255519672138643	0.008507534308772692	0.00954195705411769	0.007648864840080533	0.010975803087471802	0.011457815545869388	0.005927755372563945	0.0015497874342735882	0.009315409487699688	0.0020363683295271085	0.0038458465906029407	0.004921617433485898	0.0029641584714178576	0.007293958942649539	0.006687144239189016	0.006883312416149617	0.004841336874534307	0.004589759430699649	0.003737666028621294	0.0062890178928408065	0.007795078767432316	0.004361630914879266	0.008071623508319971	0.018332002827259167	0.006928919390733047	0.007456444069055624	0.010053958479507324	0.013477424426127467	0.007905248931493924	0.006487509203907622	8.258950904028389E-4	0.0028598691524150633	0.006914505515115723	0.005585461730819974	0.00630530780004174	0.003954137539715554	0.00695283224414925	0.001940267694990363	0.016106076788181847	0.01040064903504138	0.011616308026996293	0.007813877631244049	0.010617135327219696	0.0140706914428103	0.0033505273472283757	0.003975951445730913	5.342596173938372E-128	0.006878207094716542	0.0039845375278263605	0.012030768084968507	0.0077981988192426036	0.002724925942262426	0.014921528966386667	0.00349562765865802	0.003930128644871049	8.467054867406927E-4	0.003717731499665495	0.007409277980872196	7.980624506300711E-4	0.008359371486404926	0.012129020554206088	0.015443105097606344	0.01754510194105951	0.01893738697852532	0.00565716128839068	0.006246783539280881	0.0074596785458155715	0.007666665343769598	0.012887084283082403	0.01068529333740837	0.008879562509116633	0.0010603760989270881	0.010271755851203858	0.012396930929982104	0.017625347504562735	0.009815470539920134	0.0	7.577247687667753E-16	0.0	0.0013240674810800473	0.0	0.0012558443005528251	0.0012654119551696924	0.0013989232047887511	0.0036734221414417606	0.0013212784625673372	0.0020100715732888764	0.00196393293382376	0.003697848046762455	6.540197419177644E-4	0.0	0.0013447484232413042	0.0013671757777085143	6.694001580310774E-4	0.0	1.3903622556752494E-275	0.001941939175370891	0.0	9.339412009218308E-199	0.0020873298469378464	0.0	0.0013442855623558875	0.0026871556245494418	6.865411004814337E-4	0.002546275785136795	0.0	7.628252653227315E-4	0.0014487547324009088	0.001346626122080793	6.727152303084228E-4	0.00193317620553739	0.0019936818246550515	0.0	0.0032899160557164804	0.001621856979441839	0.0	0.00532294787068363	0.0022680992800565894	0.0034243328307022335	0.0	0.0	0.0013322343132723998	1.3800680036465005E-154	0.0033486526676115634	0.0020826795564852993	0.0021716372965773895	0.0	0.002187948455899796	0.0	0.0015584047456472054	0.001345726988005269	0.002035841388406466	0.0	0.0016561540246487635	0.0023210386756927926	0.004247122399515825	1.4712735411307666E-88	0.0034475390751982134	0.002696387090590735	1.692971555146763E-242	0.0	0.0	0.0	0.0019849827570620907	0.0019406757667256777	0.001358071237059654	6.728748532144536E-4	0.0	0.004942265660583774	0.0	0.002010026269568395
5	0.5951516980843988	0.5493931426617906	0.5548627568648228	0.5769697679125873	0.6345358025508852	0.6427201629716419	0.6519452454834717	0.6429166084099485	0.5559193389716623	0.6023175129106159	0.6313593049687891	0.6342942751766963	0.6624085502800486	0.6327282822690866	0.6015637542557153	0.6515846942846237	0.6707493475515255	0.6271267094344308	0.6110117534114307	0.6550707438534864	0.67345183083437	0.612979427368152	0.6185343141038352	0.6367321722995013	0.6823467849460172	0.6446845766809192	0.6208078122793004	0.6128080198032562	0.6042991310244858	0.5727548170677168	0.6421247281170896	0.6169948628753541	0.6192386640364519	0.6087558992293469	0.664242892522971	0.581965338091652	0.6192029281147695	0.585080463186499	0.6883169639888027	0.7179471462206762	0.652443067894631	0.6975949619910227	0.6855741354878465	0.5903824776448203	0.6230755946481927	0.6364301015137922	0.6870786251344547	0.6400625493907819	0.6691421681757558	0.6371327197360094	0.6226622184894198	0.6003239024216822	0.6047628230965281	0.6186298418551621	0.7296492585000381	0.7801823014953648	0.7110964327055369	0.6784031499968047	0.6138810742748969	0.6604661225817601	0.6611815031278118	0.5600358604529385	0.5606612382933976	0.6798750159044223	0.6193923507881444	0.5416852489574758	0.681420147098224	0.6580733546569867	0.6891763148664624	0.6836373761083271	0.6000482824857261	0.5902424913354407	0.5607205139388148	0.5395570325268771	0.5807628421255712	0.0012360424070550133	0.0012047335026980175	1.1310755585570652E-55	0.002089888686691826	0.0035562387152150957	0.004294781173532791	8.901374547907061E-4	0.0	0.0012265020475488403	2.671152422965318E-17	3.0447126697111236E-64	0.0014542269217830176	3.592547798616889E-84	0.002257614244433919	0.0011984345488965078	0.005833909686925201	0.004264173142798727	0.0034284146321644604	0.002723555963931699	0.00593734388940902	0.001916629976305961	0.003057513622928919	0.0043191308467021555	7.475879616274013E-4	9.635447874425385E-4	0.002990962953064851	0.0040268094610236135	1.2239201376880555E-125	0.001970096692546538	0.0	4.9692453498062274E-26	0.004279281836276983	2.076870462254738E-183	0.0020517359194194445	0.0024831996256377696	7.406811164456792E-4	0.0	0.005117467844335798	0.007611473622246879	0.002364626548060111	0.0016175994244754968	2.176454388769795E-12	0.002171689483182384	0.002969641476663414	0.0028193206619130757	0.0	0.002773897606322933	0.0016405617043542522	0.002389169795333973	6.268172366952114E-4	0.0014767500270025315	0.004134471884950689	1.3681562977293713E-152	7.099715677577503E-4	0.0	0.001971145129754436	0.004711414456450123	6.849454407278238E-4	6.316613618326485E-32	2.2185122985409073E-148	0.008221797669050799	0.002699675187193221	0.00834618761845879	0.0066255897707425656	0.004107950996069412	0.0029997275978948267	0.0022207026589302413	0.004265636743378438	0.006521755984404276	0.003511221280198063	2.401661180602308E-81	0.0024311927953822726	2.9373778873260974E-57	0.0017577240230808335	6.981263713179367E-4	0.002089095298592521	7.100982557635414E-4	0.0020047908048357647	0.0014201215646458048	4.2614100216876305E-4	6.07494122596674E-4	0.0	0.0	1.9434333409138285E-135	0.0028379467938500626	7.097188252381586E-4	0.0020209315271508725	0.0	0.0	0.00212311466923444	0.0	0.0	0.001441564991332878	7.31135813186525E-4	7.100821537977533E-4	0.0015071630356310798	4.069717579594644E-227	7.52839507374085E-4	4.386682350354612E-67	0.0	0.0	3.210114417986879E-274	6.577000953403939E-276	0.0015230221505318357	0.0	0.0014173813262471234	0.0012962264787758793	7.360407977879753E-4	7.321263399625089E-4	0.0015067500594110473	0.0	0.0	1.5922425097426E-259	0.0020722957263278317	0.0032022302056369024	0.0019909745517048415	0.002581356430829366	0.001229647881695943	0.0	0.0	0.002226713116685148	0.0014195337693374897	0.002993897542900905	0.0014427403321774976	0.0	0.0	2.0763431207381823E-64	7.100871715344913E-4	0.0	0.0	1.1288367206266123E-254	0.002025836550947132	0.0	0.0012474308566152723	0.0035634231875330763	0.0	0.0	2.554960208556688E-188	3.922270527864834E-220	0.0	0.0	0.0	0.001384312151169871	0.001490645863425577	7.290952643763701E-4	0.0012394238514716355	0.0	7.358317124298737E-4	0.0	8.406918107965144E-4
